item_id_a	item_id_b	mode	action	is_directional	a_is_acting	score
4932.YBR212W	4932.YKL171W	ptmod		t	f	165
4932.YDL130W	4932.YLR388W	reaction		f	f	573
4932.YDL130W	4932.YLR388W	binding		f	f	573
4932.YDL130W	4932.YLR388W	catalysis		t	t	573
4932.YEL077C	4932.YKL145W	binding		f	f	185
4932.YEL077C	4932.YKL145W	reaction		f	f	185
4932.YDL134C	4932.YPL089C	ptmod		t	t	181
4932.YDL134C	4932.YPL089C	expression		t	f	181
4932.YDL134C	4932.YPL089C	activation	activation	t	t	187
4932.YFL029C	4932.YFR052W	catalysis		t	f	172
4932.YFL029C	4932.YFR052W	binding		f	t	172
4932.YCL043C	4932.YEL058W	binding		f	f	187
4932.YLR229C	4932.YOR181W	binding		f	f	394
4932.YLR229C	4932.YOR181W	activation	activation	t	t	394
4932.YLR229C	4932.YOR181W	reaction		t	t	394
4932.YLR229C	4932.YOR181W	catalysis		t	f	394
4932.YBR179C	4932.YDR457W	catalysis		t	f	158
4932.YBR179C	4932.YDR457W	reaction		t	t	158
4932.YGR052W	4932.YLR034C	ptmod		t	t	177
4932.YLR103C	4932.YNL261W	reaction		t	f	473
4932.YLR103C	4932.YNL261W	binding		f	f	945
4932.YDR099W	4932.YHR129C	binding		f	f	163
4932.YDR099W	4932.YHR129C	catalysis		t	t	163
4932.YDR099W	4932.YHR129C	reaction		t	t	163
4932.YGL123W	4932.YNL284C	reaction		t	t	428
4932.YGL123W	4932.YNL284C	catalysis		t	f	428
4932.YGL123W	4932.YNL284C	binding		f	f	428
4932.YGR148C	4932.YJR145C	binding		f	f	570
4932.YGR148C	4932.YJR145C	catalysis		t	t	570
4932.YGR148C	4932.YJR145C	reaction		t	t	570
4932.YBL112C	4932.YLR048W	binding		f	f	188
4932.YBL112C	4932.YLR048W	catalysis		t	t	188
4932.YBL112C	4932.YLR048W	reaction		t	t	188
4932.YDR303C	4932.YNL041C	binding		f	t	193
4932.YGL233W	4932.YIL068C	binding		f	t	962
4932.YGL233W	4932.YIL068C	reaction		f	f	644
4932.YER122C	4932.YNL204C	binding		f	t	563
4932.YER122C	4932.YNL204C	reaction		t	f	954
4932.YER122C	4932.YNL204C	catalysis		t	f	954
4932.YKR062W	4932.YPR110C	reaction		t	f	551
4932.YKR062W	4932.YPR110C	catalysis		t	t	551
4932.YKR062W	4932.YPR110C	binding		f	f	551
4932.YDR235W	4932.YPR120C	inhibition	inhibition	f	f	189
4932.YDR235W	4932.YPR120C	binding		f	f	189
4932.YDR235W	4932.YPR120C	catalysis		t	t	189
4932.YDR235W	4932.YPR120C	ptmod		f	f	189
4932.YDR235W	4932.YPR120C	reaction		t	t	188
4932.YBL072C	4932.YDL075W	binding		f	t	570
4932.YBL072C	4932.YDL075W	reaction		f	f	570
4932.YBL072C	4932.YDL075W	catalysis		t	f	570
4932.YLR043C	4932.YOR027W	binding		f	f	187
4932.YBL099W	4932.YHR064C	binding		f	f	181
4932.YNL229C	4932.YPL131W	binding		f	t	183
4932.YLR258W	4932.YPL150W	activation	activation	t	f	183
4932.YLR258W	4932.YPL150W	ptmod		f	f	188
4932.YLR258W	4932.YPL150W	inhibition	inhibition	f	f	188
4932.YBR251W	4932.YBR283C	reaction		t	t	189
4932.YBR251W	4932.YBR283C	binding		f	f	189
4932.YFR032C-A	4932.YJR113C	reaction		t	t	623
4932.YFR032C-A	4932.YJR113C	catalysis		t	t	623
4932.YFR032C-A	4932.YJR113C	binding		f	t	623
4932.YGR056W	4932.YPR104C	expression	inhibition	t	t	157
4932.YGR056W	4932.YPR104C	binding		f	t	185
4932.YGR056W	4932.YPR104C	activation	activation	t	t	183
4932.YGR056W	4932.YPR104C	ptmod		t	t	187
4932.YGR056W	4932.YPR104C	inhibition	inhibition	t	t	183
4932.YCR051W	4932.YHR082C	ptmod		t	t	152
4932.YCR051W	4932.YHR082C	binding		f	t	187
4932.YCR051W	4932.YHR082C	activation	activation	f	f	183
4932.YCR051W	4932.YHR082C	expression	inhibition	t	t	181
4932.YCR051W	4932.YHR082C	catalysis		t	f	187
4932.YCR051W	4932.YHR082C	inhibition	inhibition	f	t	183
4932.YDR481C	4932.YER130C	activation	activation	t	f	187
4932.YLR075W	4932.YNL002C	binding		f	f	587
4932.YLR075W	4932.YNL002C	catalysis		t	t	587
4932.YLR075W	4932.YNL002C	reaction		t	t	587
4932.YLR009W	4932.YLR029C	binding		f	f	345
4932.YLR009W	4932.YLR029C	catalysis		t	t	345
4932.YLR009W	4932.YLR029C	reaction		t	t	345
4932.YPL110C	4932.YPL209C	activation	activation	t	f	187
4932.YPL110C	4932.YPL209C	ptmod		t	f	181
4932.YJR036C	4932.YPL239W	catalysis		t	f	237
4932.YJR036C	4932.YPL239W	binding		f	t	187
4932.YJR036C	4932.YPL239W	activation	activation	t	t	181
4932.YJR036C	4932.YPL239W	reaction		t	f	237
4932.YDR385W	4932.YKL144C	reaction		f	f	227
4932.YDR385W	4932.YKL144C	catalysis		t	t	227
4932.YDR385W	4932.YKL144C	binding		f	t	227
4932.YHR166C	4932.YPR093C	reaction		t	t	151
4932.YHR166C	4932.YPR093C	catalysis		t	f	151
4932.YER038C	4932.YNL252C	catalysis		t	t	150
4932.YER038C	4932.YNL252C	binding		f	f	150
4932.YER038C	4932.YNL252C	reaction		t	t	150
4932.YHR205W	4932.YLL008W	activation	activation	t	t	183
4932.YDL132W	4932.YER125W	catalysis		t	t	904
4932.YDL132W	4932.YER125W	reaction		t	f	904
4932.YHR128W	4932.YKL198C	inhibition	inhibition	f	f	197
4932.YHR128W	4932.YKL198C	expression		t	f	181
4932.YHR128W	4932.YKL198C	binding		f	f	193
4932.YHR128W	4932.YKL198C	activation	activation	t	f	185
4932.YHR128W	4932.YKL198C	catalysis		t	t	193
4932.YHR128W	4932.YKL198C	reaction		f	f	193
4932.YHR128W	4932.YKL198C	ptmod		t	t	183
4932.YGL003C	4932.YNL008C	binding		f	f	720
4932.YKR059W	4932.YPL119C	reaction		t	f	187
4932.YKR059W	4932.YPL119C	binding		f	t	187
4932.YKR059W	4932.YPL119C	catalysis		t	f	187
4932.YFL017W-A	4932.YJL140W	reaction		t	f	906
4932.YFL017W-A	4932.YJL140W	binding		f	f	906
4932.YLR388W	4932.YMR146C	binding		f	t	961
4932.YLR388W	4932.YMR146C	reaction		t	t	961
4932.YIL131C	4932.YOL004W	binding		f	f	187
4932.YCR063W	4932.YDR155C	catalysis		t	f	610
4932.YCR063W	4932.YDR155C	binding		f	t	610
4932.YCR063W	4932.YDR155C	reaction		t	f	610
4932.YIL035C	4932.YPR143W	binding		f	t	302
4932.YNL098C	4932.YNL204C	inhibition	inhibition	f	t	188
4932.YNL098C	4932.YNL204C	reaction		t	t	188
4932.YNL098C	4932.YNL204C	catalysis		t	t	188
4932.YNL098C	4932.YNL204C	binding		f	t	188
4932.YNL098C	4932.YNL204C	activation	activation	t	t	183
4932.YCL068C	4932.YGL210W	reaction		t	t	188
4932.YCL068C	4932.YGL210W	activation	activation	f	f	188
4932.YCL068C	4932.YGL210W	binding		f	f	188
4932.YCL068C	4932.YGL210W	catalysis		t	t	188
4932.YNL128W	4932.YPR188C	activation	activation	f	f	188
4932.YNL128W	4932.YPR188C	binding		f	f	187
4932.YHR128W	4932.YOL016C	activation	activation	t	t	187
4932.YAL021C	4932.YPR082C	reaction		t	t	171
4932.YAL021C	4932.YPR082C	catalysis		t	t	171
4932.YAL021C	4932.YPR082C	binding		f	t	171
4932.YGL241W	4932.YMR152W	binding		f	t	172
4932.YGL241W	4932.YMR152W	activation	activation	t	t	188
4932.YJL190C	4932.YOL139C	reaction		f	f	903
4932.YJL190C	4932.YOL139C	binding		f	t	903
4932.YOR352W	4932.YPL219W	binding		f	f	900
4932.YNL030W	4932.YPL208W	catalysis		t	f	171
4932.YCR027C	4932.YNR012W	binding		f	t	192
4932.YCR027C	4932.YNR012W	activation	activation	t	t	187
4932.YCR027C	4932.YNR012W	inhibition	inhibition	t	f	185
4932.YCR027C	4932.YNR012W	reaction		t	f	188
4932.YCR027C	4932.YNR012W	ptmod		t	t	167
4932.YKL173W	4932.YOL111C	reaction		t	f	187
4932.YCR051W	4932.YDR523C	inhibition	inhibition	f	t	351
4932.YCR051W	4932.YDR523C	binding		f	t	230
4932.YCR051W	4932.YDR523C	catalysis		t	f	230
4932.YCR051W	4932.YDR523C	ptmod		t	f	181
4932.YCR051W	4932.YDR523C	reaction		t	t	230
4932.YGR214W	4932.YNL163C	reaction		t	f	214
4932.YGR214W	4932.YNL163C	binding		f	t	214
4932.YGR214W	4932.YNL163C	catalysis		t	f	214
4932.YDR092W	4932.YHR076W	reaction		t	t	188
4932.YDR092W	4932.YHR076W	catalysis		t	t	188
4932.YDR092W	4932.YHR076W	activation	activation	t	t	185
4932.YNL067W	4932.YOR182C	catalysis		t	f	573
4932.YNL067W	4932.YOR182C	binding		f	t	573
4932.YNL067W	4932.YOR182C	reaction		t	f	573
4932.YHL033C	4932.YHR077C	reaction		t	f	901
4932.YHL033C	4932.YHR077C	catalysis		t	t	901
4932.YHL033C	4932.YHR077C	binding		f	f	901
4932.YPL184C	4932.YPR080W	reaction		t	f	175
4932.YPL184C	4932.YPR080W	catalysis		t	f	175
4932.YPL184C	4932.YPR080W	binding		f	t	175
4932.YBR222C	4932.YLR284C	expression		t	f	181
4932.YLR079W	4932.YOL133W	inhibition	inhibition	f	f	800
4932.YLR079W	4932.YOL133W	binding		f	f	647
4932.YLR079W	4932.YOL133W	ptmod		f	f	800
4932.YGL141W	4932.YHR205W	ptmod		f	f	154
4932.YGL141W	4932.YHR205W	inhibition	inhibition	f	t	154
4932.YGL141W	4932.YHR205W	binding		f	f	154
4932.YBR087W	4932.YML049C	reaction		f	f	900
4932.YBR087W	4932.YML049C	binding		f	f	900
4932.YBR087W	4932.YML049C	catalysis		t	t	900
4932.YBR236C	4932.YKL139W	binding		f	t	343
4932.YAL017W	4932.YOR208W	catalysis		t	t	188
4932.YAL017W	4932.YOR208W	binding		f	t	189
4932.YAL017W	4932.YOR208W	activation	activation	f	f	189
4932.YAL017W	4932.YOR208W	ptmod		f	f	189
4932.YAL017W	4932.YOR208W	inhibition	inhibition	f	f	189
4932.YAL017W	4932.YOR208W	expression	inhibition	t	t	161
4932.YAL017W	4932.YOR208W	reaction		f	f	188
4932.YDR043C	4932.YPR111W	binding		f	f	158
4932.YDR043C	4932.YPR111W	activation	activation	f	f	158
4932.YDL083C	4932.YHR203C	binding		f	f	941
4932.YDL083C	4932.YHR203C	catalysis		t	t	570
4932.YDL083C	4932.YHR203C	reaction		t	t	570
4932.YDR482C	4932.YJL102W	reaction		t	t	351
4932.YDR482C	4932.YJL102W	catalysis		t	f	351
4932.YDR482C	4932.YJL102W	binding		f	f	351
4932.YER133W	4932.YLR131C	ptmod		t	t	159
4932.YER133W	4932.YLR131C	binding		f	t	187
4932.YJR145C	4932.YML024W	catalysis		t	f	955
4932.YJR145C	4932.YML024W	binding		f	t	955
4932.YJR145C	4932.YML024W	reaction		t	f	955
4932.YFL037W	4932.YPL204W	reaction		t	f	402
4932.YFL037W	4932.YPL204W	binding		f	t	402
4932.YFL037W	4932.YPL204W	catalysis		t	f	402
4932.YDL061C	4932.YOR182C	catalysis		t	f	573
4932.YDL061C	4932.YOR182C	binding		f	t	573
4932.YDL061C	4932.YOR182C	reaction		t	f	573
4932.YGL049C	4932.YPL249C-A	binding		f	t	907
4932.YGL049C	4932.YPL249C-A	reaction		f	f	907
4932.YGL049C	4932.YPL249C-A	catalysis		t	f	907
4932.YDR092W	4932.YDR409W	catalysis		t	t	947
4932.YDR092W	4932.YDR409W	binding		f	f	947
4932.YDR092W	4932.YDR409W	reaction		t	t	947
4932.YDL075W	4932.YLR367W	reaction		f	f	955
4932.YDL075W	4932.YLR367W	binding		f	f	955
4932.YDL075W	4932.YLR367W	catalysis		t	t	955
4932.YER116C	4932.YGL240W	binding		f	f	900
4932.YBR268W	4932.YDR012W	reaction		t	f	197
4932.YBR268W	4932.YDR012W	binding		f	t	197
4932.YBR268W	4932.YDR012W	catalysis		t	f	197
4932.YAL029C	4932.YJR127C	binding		f	f	156
4932.YDR115W	4932.YPR102C	binding		f	f	278
4932.YGL035C	4932.YML042W	inhibition	inhibition	t	t	183
4932.YJR119C	4932.YPL165C	binding		f	f	191
4932.YJR119C	4932.YPL165C	catalysis		t	t	188
4932.YJR119C	4932.YPL165C	reaction		t	t	188
4932.YKL173W	4932.YPR110C	binding		f	f	227
4932.YKL173W	4932.YPR110C	reaction		f	f	227
4932.YKL173W	4932.YPR110C	catalysis		t	t	227
4932.YDR335W	4932.YGL216W	activation	activation	t	t	237
4932.YDR335W	4932.YGL216W	reaction		t	t	237
4932.YDR335W	4932.YGL216W	catalysis		t	f	237
4932.YDR335W	4932.YGL216W	binding		f	f	237
4932.YDL029W	4932.YOR064C	binding		f	f	154
4932.YDR216W	4932.YHR129C	expression	inhibition	t	t	152
4932.YDR216W	4932.YHR129C	binding		f	t	188
4932.YDR216W	4932.YHR129C	activation	activation	t	f	181
4932.YKR084C	4932.YPR166C	catalysis		t	t	220
4932.YKR084C	4932.YPR166C	binding		f	t	220
4932.YKR084C	4932.YPR166C	reaction		f	f	220
4932.YAL017W	4932.YBR044C	ptmod		f	f	175
4932.YKL198C	4932.YPL240C	reaction		t	t	195
4932.YKL198C	4932.YPL240C	activation	activation	t	f	187
4932.YKL198C	4932.YPL240C	binding		f	t	230
4932.YKL198C	4932.YPL240C	ptmod		t	t	187
4932.YKL198C	4932.YPL240C	catalysis		t	f	195
4932.YKL203C	4932.YNL053W	inhibition	inhibition	f	t	189
4932.YKL203C	4932.YNL053W	activation	activation	t	t	172
4932.YKL203C	4932.YNL053W	expression		t	t	172
4932.YKL203C	4932.YNL053W	ptmod		t	f	185
4932.YLR388W	4932.YLR406C	catalysis		t	f	955
4932.YLR388W	4932.YLR406C	binding		f	t	955
4932.YLR388W	4932.YLR406C	reaction		t	f	955
4932.YDR471W	4932.YER117W	reaction		t	t	509
4932.YDR471W	4932.YER117W	catalysis		t	f	509
4932.YDR471W	4932.YER117W	binding		f	f	509
4932.YJL177W	4932.YMR230W	catalysis		t	t	570
4932.YJL177W	4932.YMR230W	binding		f	f	570
4932.YJL177W	4932.YMR230W	reaction		t	t	570
4932.YBR114W	4932.YMR136W	binding		f	f	161
4932.YFL037W	4932.YLR200W	reaction		t	f	167
4932.YFL037W	4932.YLR200W	binding		f	t	167
4932.YDR210C-C	4932.YER159C-A	binding		f	t	416
4932.YDL079C	4932.YKL190W	inhibition	inhibition	f	f	187
4932.YDL079C	4932.YKL190W	catalysis		t	t	188
4932.YDL079C	4932.YKL190W	binding		f	t	183
4932.YDL079C	4932.YKL190W	activation	activation	f	f	188
4932.YDL079C	4932.YKL190W	ptmod		t	f	153
4932.YBR043C	4932.YMR183C	reaction		t	f	187
4932.YBR043C	4932.YMR183C	activation	activation	t	f	185
4932.YDR002W	4932.YDR253C	activation	activation	t	f	183
4932.YLR344W	4932.YOR133W	binding		f	t	227
4932.YLR344W	4932.YOR133W	catalysis		t	t	226
4932.YLR344W	4932.YOR133W	reaction		t	f	227
4932.YIL126W	4932.YJL110C	binding		f	f	183
4932.YIL126W	4932.YJL110C	activation	activation	t	t	187
4932.YIL126W	4932.YJL110C	ptmod		t	t	165
4932.YMR124W	4932.YMR246W	binding		f	t	181
4932.YBR046C	4932.YGL238W	binding		f	t	172
4932.YBR046C	4932.YGL238W	activation	activation	t	f	188
4932.YLR038C	4932.YOR065W	binding		f	t	824
4932.YDL143W	4932.YPL150W	ptmod		f	f	175
4932.YGL210W	4932.YLR425W	binding		f	t	189
4932.YGL210W	4932.YLR425W	activation	activation	t	f	183
4932.YGL210W	4932.YLR425W	inhibition	inhibition	f	t	189
4932.YGL210W	4932.YLR425W	catalysis		t	f	189
4932.YGL210W	4932.YLR425W	reaction		t	t	188
4932.YBR066C	4932.YIL001W	expression		t	f	159
4932.YBR066C	4932.YIL001W	binding		f	f	181
4932.YBR066C	4932.YIL001W	activation	activation	t	t	163
4932.YBR066C	4932.YIL001W	catalysis		t	t	163
4932.YBR066C	4932.YIL001W	reaction		t	f	163
4932.YBR066C	4932.YIL001W	inhibition	inhibition	t	t	163
4932.YBR160W	4932.YNL152W	ptmod		t	t	433
4932.YOL041C	4932.YPR107C	reaction		t	t	196
4932.YOL041C	4932.YPR107C	binding		f	f	196
4932.YOL041C	4932.YPR107C	catalysis		t	t	196
4932.YCL031C	4932.YGR195W	catalysis		t	f	202
4932.YIL052C	4932.YLR388W	catalysis		t	f	955
4932.YIL052C	4932.YLR388W	binding		f	t	955
4932.YIL052C	4932.YLR388W	reaction		t	f	955
4932.YBL040C	4932.YHR020W	binding		f	t	191
4932.YDR385W	4932.YNL067W	reaction		t	t	223
4932.YKL190W	4932.YMR136W	activation	activation	t	f	185
4932.YKL130C	4932.YLR196W	binding		f	t	692
4932.YJL190C	4932.YLR367W	reaction		t	t	900
4932.YJL190C	4932.YLR367W	catalysis		t	t	900
4932.YJL190C	4932.YLR367W	binding		f	f	800
4932.YNL004W	4932.YPR152C	binding		f	t	163
4932.YNL004W	4932.YPR152C	reaction		t	t	163
4932.YDR450W	4932.YKL170W	binding		f	f	441
4932.YDR450W	4932.YKL170W	catalysis		t	t	441
4932.YDR450W	4932.YKL170W	reaction		t	t	441
4932.YHR077C	4932.YNL178W	binding		f	t	901
4932.YHR077C	4932.YNL178W	catalysis		t	f	901
4932.YHR077C	4932.YNL178W	reaction		t	t	901
4932.YLR131C	4932.YMR304W	binding		f	f	297
4932.YIL093C	4932.YMR158W	binding		f	f	868
4932.YDL101C	4932.YIL126W	binding		f	f	154
4932.YDL216C	4932.YLR167W	activation	activation	t	t	215
4932.YDL216C	4932.YLR167W	catalysis		t	t	215
4932.YDL216C	4932.YLR167W	binding		f	f	215
4932.YDL216C	4932.YLR167W	reaction		t	t	215
4932.YKL194C	4932.YPL220W	catalysis		t	f	349
4932.YKL194C	4932.YPL220W	binding		f	t	351
4932.YKL194C	4932.YPL220W	reaction		t	f	351
4932.YAR010C	4932.YDR261C-C	binding		f	f	433
4932.YDL079C	4932.YLR310C	reaction		t	f	188
4932.YDL079C	4932.YLR310C	activation	activation	t	t	185
4932.YDL079C	4932.YLR310C	catalysis		t	f	188
4932.YDL079C	4932.YLR310C	binding		f	f	188
4932.YDL079C	4932.YLR310C	ptmod		t	t	167
4932.YDL079C	4932.YLR310C	inhibition	inhibition	t	t	185
4932.YER073W	4932.YLR284C	binding		f	f	187
4932.YDR041W	4932.YGR148C	binding		f	t	345
4932.YDR041W	4932.YGR148C	reaction		f	f	345
4932.YDR041W	4932.YGR148C	catalysis		t	f	345
4932.YCR072C	4932.YKR008W	binding		f	f	188
4932.YCR072C	4932.YKR008W	reaction		f	f	187
4932.YCR072C	4932.YKR008W	catalysis		t	t	185
4932.YGL104C	4932.YKR103W	binding		f	f	158
4932.YDR427W	4932.YPR120C	catalysis		t	t	900
4932.YHR205W	4932.YPR015C	inhibition	inhibition	f	t	187
4932.YHR205W	4932.YPR015C	activation	activation	t	t	183
4932.YHR205W	4932.YPR015C	expression		t	f	158
4932.YHR205W	4932.YPR015C	ptmod		f	f	187
4932.YPL089C	4932.YPR015C	binding		f	f	188
4932.YPL089C	4932.YPR015C	activation	activation	t	t	183
4932.YPL089C	4932.YPR015C	expression		t	t	169
4932.YGR258C	4932.YKR094C	binding		f	f	901
4932.YGR258C	4932.YKR094C	reaction		f	f	901
4932.YGR258C	4932.YKR094C	catalysis		t	t	901
4932.YIL061C	4932.YKL012W	inhibition	inhibition	t	t	187
4932.YIL061C	4932.YKL012W	binding		f	f	968
4932.YIL061C	4932.YKL012W	reaction		t	t	787
4932.YDL134C	4932.YNL106C	activation	activation	t	t	188
4932.YDL134C	4932.YNL106C	ptmod		t	t	185
4932.YML088W	4932.YPR119W	binding		f	f	158
4932.YML088W	4932.YPR119W	catalysis		t	f	158
4932.YML088W	4932.YPR119W	reaction		t	t	158
4932.YBL084C	4932.YMR068W	catalysis		t	t	157
4932.YBL084C	4932.YMR068W	binding		f	t	157
4932.YBL084C	4932.YMR068W	reaction		t	t	157
4932.YLR441C	4932.YOR361C	reaction		f	f	150
4932.YLR441C	4932.YOR361C	binding		f	t	150
4932.YAL017W	4932.YOL113W	binding		f	t	189
4932.YAL017W	4932.YOL113W	activation	activation	t	t	183
4932.YAL017W	4932.YOL113W	reaction		t	t	189
4932.YAL017W	4932.YOL113W	ptmod		f	f	189
4932.YAL017W	4932.YOL113W	catalysis		t	f	189
4932.YIR008C	4932.YOL094C	reaction		t	t	971
4932.YIR008C	4932.YOL094C	binding		f	f	971
4932.YLR378C	4932.YMR286W	reaction		t	t	189
4932.YLR378C	4932.YMR286W	binding		f	f	189
4932.YER013W	4932.YPL283C	reaction		t	t	188
4932.YER013W	4932.YPL283C	catalysis		t	f	188
4932.YER013W	4932.YPL283C	binding		f	f	443
4932.YML064C	4932.YOR231W	catalysis		t	f	188
4932.YML064C	4932.YOR231W	binding		f	t	188
4932.YML064C	4932.YOR231W	activation	activation	t	t	185
4932.YML064C	4932.YOR231W	reaction		f	f	188
4932.YML064C	4932.YOR231W	inhibition	inhibition	t	t	188
4932.YJL168C	4932.YOR341W	reaction		t	t	187
4932.YJL168C	4932.YOR341W	catalysis		t	t	187
4932.YJL168C	4932.YOR341W	binding		f	f	187
4932.YBR048W	4932.YPR080W	reaction		f	f	258
4932.YBR048W	4932.YPR080W	catalysis		t	t	258
4932.YBR048W	4932.YPR080W	binding		f	t	258
4932.YMR068W	4932.YPR054W	ptmod		t	t	163
4932.YMR068W	4932.YPR054W	expression		t	f	183
4932.YMR068W	4932.YPR054W	catalysis		t	t	188
4932.YMR068W	4932.YPR054W	activation	activation	t	f	185
4932.YIL131C	4932.YMR304W	catalysis		t	t	237
4932.YIL131C	4932.YMR304W	binding		f	t	237
4932.YIL131C	4932.YMR304W	activation	activation	t	f	187
4932.YIL131C	4932.YMR304W	reaction		t	f	237
4932.YLR325C	4932.YLR441C	reaction		t	f	630
4932.YLR325C	4932.YLR441C	binding		f	t	630
4932.YLR325C	4932.YLR441C	catalysis		t	f	630
4932.YGL068W	4932.YML009C	reaction		f	f	761
4932.YGL068W	4932.YML009C	binding		f	f	761
4932.YGL068W	4932.YML009C	catalysis		t	t	761
4932.YBR282W	4932.YGL103W	reaction		t	f	550
4932.YBR282W	4932.YGL103W	binding		f	t	549
4932.YBR282W	4932.YGL103W	catalysis		t	f	550
4932.YGL123W	4932.YPR041W	binding		f	f	428
4932.YGL123W	4932.YPR041W	activation	activation	t	f	627
4932.YGL123W	4932.YPR041W	reaction		t	f	627
4932.YGL035C	4932.YNR032W	binding		f	f	185
4932.YGL035C	4932.YNR032W	ptmod		t	f	159
4932.YDL132W	4932.YKL198C	inhibition	inhibition	t	t	188
4932.YDL132W	4932.YKL198C	binding		f	t	189
4932.YDL132W	4932.YKL198C	reaction		t	t	189
4932.YIL109C	4932.YPL218W	reaction		t	f	936
4932.YIL109C	4932.YPL218W	catalysis		t	t	936
4932.YIL109C	4932.YPL218W	binding		f	f	936
4932.YDL208W	4932.YOR310C	binding		f	t	220
4932.YDL208W	4932.YOR310C	reaction		t	t	220
4932.YGL068W	4932.YIL018W	reaction		t	t	475
4932.YGL068W	4932.YIL018W	binding		f	f	482
4932.YGL068W	4932.YIL018W	catalysis		t	t	475
4932.YGL189C	4932.YNL002C	catalysis		t	t	493
4932.YGL189C	4932.YNL002C	reaction		t	t	493
4932.YGL189C	4932.YNL002C	binding		f	t	493
4932.YDR364C	4932.YLR115W	binding		f	f	206
4932.YDR364C	4932.YLR115W	catalysis		t	t	206
4932.YDR364C	4932.YLR115W	reaction		t	t	206
4932.YER031C	4932.YNL006W	reaction		t	f	211
4932.YER031C	4932.YNL006W	catalysis		t	t	211
4932.YER031C	4932.YNL006W	activation	activation	t	t	187
4932.YER031C	4932.YNL006W	binding		f	f	211
4932.YDL007W	4932.YMR314W	binding		f	t	896
4932.YBL088C	4932.YOL012C	ptmod		t	t	197
4932.YBL088C	4932.YOL012C	catalysis		t	t	394
4932.YBL088C	4932.YOL012C	activation	activation	t	t	188
4932.YBL088C	4932.YOL012C	binding		f	f	394
4932.YBL088C	4932.YOL012C	reaction		t	t	394
4932.YDR335W	4932.YIL131C	activation	activation	t	t	188
4932.YDR059C	4932.YOR259C	catalysis		t	f	152
4932.YGL210W	4932.YLR342W	binding		f	f	183
4932.YBL088C	4932.YDR409W	reaction		t	t	944
4932.YBL088C	4932.YDR409W	catalysis		t	f	944
4932.YBL088C	4932.YDR409W	binding		f	f	944
4932.YPL239W	4932.YPR013C	reaction		t	t	173
4932.YPL239W	4932.YPR013C	inhibition	inhibition	t	f	173
4932.YPL239W	4932.YPR013C	expression		t	t	159
4932.YPL239W	4932.YPR013C	binding		f	t	181
4932.YPL239W	4932.YPR013C	activation	activation	t	f	173
4932.YPL239W	4932.YPR013C	catalysis		t	f	173
4932.YDR246W	4932.YDR472W	reaction		t	t	936
4932.YDR246W	4932.YDR472W	binding		f	t	936
4932.YDR246W	4932.YDR472W	catalysis		t	f	936
4932.YCR065W	4932.YNL097C	binding		f	t	159
4932.YGL180W	4932.YLR423C	binding		f	f	802
4932.YJR121W	4932.YPL063W	reaction		t	t	900
4932.YJR121W	4932.YPL063W	catalysis		t	f	901
4932.YJR121W	4932.YPL063W	binding		f	f	901
4932.YGL020C	4932.YOR069W	binding		f	f	246
4932.YLR422W	4932.YOL108C	binding		f	f	654
4932.YLR273C	4932.YOL128C	binding		f	t	188
4932.YLR273C	4932.YOL128C	activation	activation	t	f	183
4932.YDR337W	4932.YDR382W	reaction		t	f	286
4932.YDR337W	4932.YDR382W	catalysis		t	t	286
4932.YDR337W	4932.YDR382W	binding		f	t	286
4932.YML024W	4932.YOL127W	reaction		f	f	961
4932.YML024W	4932.YOL127W	catalysis		t	t	961
4932.YML024W	4932.YOL127W	binding		f	t	961
4932.YLL001W	4932.YMR109W	reaction		t	t	208
4932.YLL001W	4932.YMR109W	binding		f	f	210
4932.YHR035W	4932.YPR181C	binding		f	t	360
4932.YER110C	4932.YMR001C	binding		f	f	172
4932.YDR092W	4932.YJL047C	binding		f	t	237
4932.YDR092W	4932.YJL047C	reaction		f	f	237
4932.YDR092W	4932.YJL047C	catalysis		t	f	237
4932.YLR163C	4932.YNR041C	catalysis		t	t	901
4932.YJL165C	4932.YPL119C	binding		f	t	158
4932.YIR026C	4932.YLR310C	activation	activation	t	t	187
4932.YGL103W	4932.YNL069C	binding		f	t	961
4932.YGL103W	4932.YNL069C	reaction		f	f	961
4932.YGL103W	4932.YNL069C	catalysis		t	f	961
4932.YKL170W	4932.YNL162W	reaction		f	f	509
4932.YKL170W	4932.YNL162W	catalysis		t	t	509
4932.YKL170W	4932.YNL162W	binding		f	t	509
4932.YCL024W	4932.YDL134C	binding		f	t	188
4932.YCL024W	4932.YDL134C	activation	activation	f	f	187
4932.YCL024W	4932.YDL134C	inhibition	inhibition	f	f	188
4932.YCL024W	4932.YDL134C	catalysis		t	t	188
4932.YCL024W	4932.YDL134C	reaction		t	t	188
4932.YCL024W	4932.YDL134C	ptmod		f	f	188
4932.YHL015W	4932.YPR102C	binding		f	t	961
4932.YHL015W	4932.YPR102C	reaction		f	f	961
4932.YHL015W	4932.YPR102C	catalysis		t	f	961
4932.YCR038C	4932.YOR233W	catalysis		t	t	188
4932.YCR038C	4932.YOR233W	activation	activation	t	f	185
4932.YCR038C	4932.YOR233W	binding		f	f	188
4932.YCR038C	4932.YOR233W	reaction		f	f	188
4932.YCR038C	4932.YOR233W	inhibition	inhibition	t	f	185
4932.YCR038C	4932.YOR233W	ptmod		t	f	167
