item_id_a	item_id_b	mode	action	is_directional	a_is_acting	score
4932.YBR060C	4932.YML065W	reaction		t	f	787
4932.YBR060C	4932.YML065W	binding		f	f	994
4932.YGR155W	4932.YLL053C	binding		f	f	183
4932.YLR388W	4932.YML024W	reaction		t	t	955
4932.YLR388W	4932.YML024W	catalysis		t	f	955
4932.YLR388W	4932.YML024W	binding		f	f	955
4932.YBR028C	4932.YLL067C	activation	activation	t	t	183
4932.YBR089C-A	4932.YER111C	activation	activation	t	t	187
4932.YBR089C-A	4932.YER111C	reaction		t	f	188
4932.YBR089C-A	4932.YER111C	binding		f	f	185
4932.YAL011W	4932.YDR190C	binding		f	t	900
4932.YDR116C	4932.YIL133C	binding		f	f	262
4932.YDR116C	4932.YIL133C	reaction		t	t	267
4932.YDR116C	4932.YIL133C	catalysis		t	f	267
4932.YKR055W	4932.YNL307C	ptmod		t	t	181
4932.YKR055W	4932.YNL307C	catalysis		t	f	188
4932.YKR055W	4932.YNL307C	activation	activation	t	f	188
4932.YKR055W	4932.YNL307C	binding		f	t	188
4932.YKR055W	4932.YNL307C	inhibition	inhibition	t	t	181
4932.YKR055W	4932.YNL307C	expression		t	t	163
4932.YKR055W	4932.YNL307C	reaction		t	t	188
4932.YOR117W	4932.YPR204W	reaction		f	f	185
4932.YOR117W	4932.YPR204W	binding		f	t	185
4932.YOR107W	4932.YOR233W	reaction		t	t	197
4932.YOR107W	4932.YOR233W	ptmod		t	t	181
4932.YOR107W	4932.YOR233W	binding		f	f	217
4932.YOR107W	4932.YOR233W	activation	activation	t	t	183
4932.YOR107W	4932.YOR233W	inhibition	inhibition	t	t	183
4932.YOR107W	4932.YOR233W	catalysis		t	t	197
4932.YJL138C	4932.YOL111C	reaction		t	f	154
4932.YJL138C	4932.YOL111C	binding		f	t	154
4932.YJL138C	4932.YOL111C	catalysis		t	f	154
4932.YDR116C	4932.YDR447C	catalysis		t	f	351
4932.YDR116C	4932.YDR447C	binding		f	t	345
4932.YDR116C	4932.YDR447C	reaction		t	f	351
4932.YDL132W	4932.YGL048C	catalysis		t	f	904
4932.YER031C	4932.YLR240W	reaction		f	f	188
4932.YER031C	4932.YLR240W	activation	activation	t	t	183
4932.YER031C	4932.YLR240W	ptmod		t	t	179
4932.YER031C	4932.YLR240W	catalysis		t	f	188
4932.YER031C	4932.YLR240W	binding		f	f	188
4932.YER031C	4932.YLR240W	expression		t	f	161
4932.YJL191W	4932.YOR312C	binding		f	f	570
4932.YJL191W	4932.YOR312C	catalysis		t	t	573
4932.YJL191W	4932.YOR312C	reaction		t	t	573
4932.YER130C	4932.YFR038W	binding		f	t	181
4932.YER130C	4932.YFR038W	activation	activation	t	f	175
4932.YLR344W	4932.YNL067W	catalysis		t	t	955
4932.YLR344W	4932.YNL067W	binding		f	t	955
4932.YLR344W	4932.YNL067W	reaction		t	t	955
4932.YMR077C	4932.YPL002C	reaction		t	t	445
4932.YMR077C	4932.YPL002C	binding		f	t	942
4932.YNL067W	4932.YOR293W	binding		f	t	955
4932.YNL067W	4932.YOR293W	reaction		f	f	955
4932.YNL067W	4932.YOR293W	catalysis		t	f	955
4932.YKL171W	4932.YNL330C	binding		f	f	183
4932.YKL171W	4932.YNL330C	activation	activation	t	f	152
4932.YKL171W	4932.YNL330C	reaction		f	f	183
4932.YKL171W	4932.YNL330C	ptmod		t	f	152
4932.YJR090C	4932.YKL059C	catalysis		t	t	900
4932.YJR090C	4932.YKL059C	reaction		t	f	900
4932.YDR337W	4932.YHR148W	binding		f	t	286
4932.YDR337W	4932.YHR148W	reaction		f	f	286
4932.YDR337W	4932.YHR148W	catalysis		t	f	286
4932.YGL058W	4932.YMR104C	binding		f	f	165
4932.YGL058W	4932.YMR104C	activation	activation	t	f	183
4932.YGL058W	4932.YMR104C	reaction		t	t	188
4932.YGL058W	4932.YMR104C	expression	inhibition	t	f	159
4932.YGL058W	4932.YMR104C	catalysis		t	f	188
4932.YGL058W	4932.YMR104C	ptmod		t	f	183
4932.YBR140C	4932.YCR027C	binding		f	f	286
4932.YBR140C	4932.YCR027C	activation	activation	t	t	286
4932.YBR140C	4932.YCR027C	inhibition	inhibition	f	f	286
4932.YBR140C	4932.YCR027C	catalysis		t	t	286
4932.YBR140C	4932.YCR027C	reaction		t	f	286
4932.YCL024W	4932.YNL180C	inhibition	inhibition	t	t	181
4932.YCL024W	4932.YNL180C	binding		f	t	188
4932.YCL024W	4932.YNL180C	activation	activation	f	f	188
4932.YCL024W	4932.YNL180C	expression	inhibition	t	t	181
4932.YCL024W	4932.YNL180C	catalysis		t	f	188
4932.YCL024W	4932.YNL180C	reaction		f	f	188
4932.YCL024W	4932.YNL180C	ptmod		t	f	177
4932.YLR305C	4932.YOL054W	expression	inhibition	t	t	171
4932.YLR305C	4932.YOL054W	binding		f	f	189
4932.YKL193C	4932.YNL128W	expression	inhibition	t	t	157
4932.YKL193C	4932.YNL128W	activation	activation	t	f	157
4932.YKL193C	4932.YNL128W	binding		f	t	157
4932.YIL052C	4932.YOR312C	binding		f	t	573
4932.YIL052C	4932.YOR312C	reaction		f	f	573
4932.YIL052C	4932.YOR312C	catalysis		t	f	573
4932.YER075C	4932.YKL171W	activation	activation	t	f	183
4932.YER075C	4932.YKL171W	reaction		t	t	188
4932.YER075C	4932.YKL171W	inhibition	inhibition	f	t	189
4932.YER075C	4932.YKL171W	catalysis		t	f	188
4932.YER075C	4932.YKL171W	binding		f	f	189
4932.YER075C	4932.YKL171W	expression		t	t	163
4932.YER075C	4932.YKL171W	ptmod		t	f	188
4932.YDR406W	4932.YHR079C	expression		t	f	152
4932.YDR406W	4932.YHR079C	binding		f	t	181
4932.YDR406W	4932.YHR079C	ptmod		t	f	185
4932.YGL242C	4932.YMR139W	activation	activation	f	f	183
4932.YGL242C	4932.YMR139W	catalysis		t	t	188
4932.YGL242C	4932.YMR139W	binding		f	f	187
4932.YGL242C	4932.YMR139W	ptmod		t	t	152
4932.YGL242C	4932.YMR139W	inhibition	inhibition	f	f	183
4932.YGL242C	4932.YMR139W	expression	inhibition	t	t	181
4932.YBR049C	4932.YDR364C	binding		f	t	428
4932.YBR049C	4932.YDR364C	reaction		f	f	434
4932.YBR049C	4932.YDR364C	catalysis		t	f	434
4932.YDR194C	4932.YDR247W	binding		f	f	150
4932.YDR194C	4932.YDR247W	activation	activation	t	f	187
4932.YDL147W	4932.YGR232W	binding		f	t	973
4932.YDL147W	4932.YGR232W	catalysis		t	t	225
4932.YBR055C	4932.YDR301W	binding		f	f	151
4932.YBR055C	4932.YDR301W	catalysis		t	t	151
4932.YBR055C	4932.YDR301W	reaction		t	t	151
4932.YDR139C	4932.YDR419W	binding		f	f	226
4932.YDR139C	4932.YDR419W	catalysis		t	t	226
4932.YDR139C	4932.YDR419W	reaction		t	t	226
4932.YMR091C	4932.YMR186W	binding		f	t	193
4932.YDR171W	4932.YPR035W	binding		f	f	868
4932.YEL009C	4932.YML042W	inhibition	inhibition	t	t	222
4932.YGR260W	4932.YNL021W	activation	activation	t	f	185
4932.YGR260W	4932.YNL021W	inhibition	inhibition	t	f	185
4932.YGR260W	4932.YNL021W	expression		t	f	171
4932.YIR009W	4932.YLR147C	reaction		t	t	779
4932.YIR009W	4932.YLR147C	catalysis		t	t	779
4932.YIR009W	4932.YLR147C	binding		f	f	779
4932.YGR162W	4932.YHL015W	reaction		t	t	900
4932.YGR162W	4932.YHL015W	catalysis		t	f	900
4932.YGR162W	4932.YHL015W	binding		f	f	900
4932.YBL072C	4932.YHR141C	reaction		t	f	573
4932.YBL072C	4932.YHR141C	catalysis		t	t	573
4932.YBL072C	4932.YHR141C	binding		f	t	573
4932.YNR036C	4932.YOR361C	binding		f	t	351
4932.YNR036C	4932.YOR361C	reaction		t	f	351
4932.YGL254W	4932.YMR033W	expression	inhibition	t	t	152
4932.YGL254W	4932.YMR033W	binding		f	t	188
4932.YGL254W	4932.YMR033W	activation	activation	t	f	181
4932.YAL029C	4932.YGL254W	binding		f	t	156
4932.YJL048C	4932.YLL039C	binding		f	f	200
4932.YJL048C	4932.YLL039C	catalysis		t	t	200
4932.YEL061C	4932.YGR188C	reaction		f	f	336
4932.YEL061C	4932.YGR188C	binding		f	f	931
4932.YEL061C	4932.YGR188C	activation	activation	t	f	197
4932.YEL061C	4932.YGR188C	catalysis		t	t	336
4932.YOR234C	4932.YPR102C	reaction		t	f	955
4932.YOR234C	4932.YPR102C	binding		f	t	955
4932.YOR234C	4932.YPR102C	catalysis		t	f	955
4932.YBR023C	4932.YPL141C	activation	activation	t	f	185
4932.YBR023C	4932.YPL141C	expression		t	f	183
4932.YCL024W	4932.YLR077W	reaction		t	f	187
4932.YCL024W	4932.YLR077W	inhibition	inhibition	t	f	183
4932.YCL024W	4932.YLR077W	catalysis		t	f	187
4932.YCL024W	4932.YLR077W	binding		f	t	154
4932.YPL240C	4932.YPR048W	reaction		t	f	256
4932.YPL240C	4932.YPR048W	binding		f	f	256
4932.YPL240C	4932.YPR048W	activation	activation	t	t	188
4932.YPL240C	4932.YPR048W	ptmod		t	t	185
4932.YDL084W	4932.YIL018W	binding		f	f	188
4932.YDL084W	4932.YIL018W	catalysis		t	t	188
4932.YDL084W	4932.YIL018W	reaction		t	t	188
4932.YIL018W	4932.YMR276W	reaction		t	f	215
4932.YIL018W	4932.YMR276W	binding		f	t	215
4932.YIL018W	4932.YMR276W	catalysis		t	f	215
4932.YER166W	4932.YLR447C	binding		f	t	169
4932.YDR155C	4932.YLR113W	activation	activation	t	f	188
4932.YDR155C	4932.YLR113W	binding		f	f	161
4932.YGR162W	4932.YOL139C	reaction		f	f	904
4932.YGR162W	4932.YOL139C	binding		f	f	904
4932.YIL061C	4932.YPL054W	reaction		t	t	196
4932.YIL061C	4932.YPL054W	catalysis		t	f	196
4932.YIL061C	4932.YPL054W	binding		f	f	196
4932.YGR214W	4932.YJL136C	binding		f	t	570
4932.YGR214W	4932.YJL136C	reaction		f	f	570
4932.YGR214W	4932.YJL136C	catalysis		t	f	570
4932.YDL048C	4932.YFR016C	activation	activation	t	t	171
4932.YDL048C	4932.YFR016C	binding		f	f	183
4932.YER056C-A	4932.YOL111C	binding		f	f	226
4932.YER056C-A	4932.YOL111C	catalysis		t	t	226
4932.YER056C-A	4932.YOL111C	reaction		t	t	226
4932.YIL069C	4932.YNL284C	reaction		t	f	428
4932.YIL069C	4932.YNL284C	binding		f	f	428
4932.YIL069C	4932.YNL284C	catalysis		t	t	428
4932.YDL081C	4932.YLR325C	reaction		t	t	635
4932.YDL081C	4932.YLR325C	binding		f	f	635
4932.YDL081C	4932.YLR325C	catalysis		t	t	635
4932.YBL105C	4932.YPL110C	binding		f	t	163
4932.YBL105C	4932.YPL110C	activation	activation	t	t	187
4932.YDR457W	4932.YKL198C	inhibition	inhibition	f	t	171
4932.YDR457W	4932.YKL198C	binding		f	f	150
4932.YDR457W	4932.YKL198C	catalysis		t	t	171
4932.YDR457W	4932.YKL198C	reaction		f	f	171
4932.YDR457W	4932.YKL198C	ptmod		f	f	171
4932.YFR034C	4932.YMR096W	expression	inhibition	t	t	416
4932.YDR247W	4932.YDR436W	catalysis		t	t	188
4932.YDR247W	4932.YDR436W	binding		f	t	188
4932.YDR247W	4932.YDR436W	activation	activation	f	f	188
4932.YDR247W	4932.YDR436W	reaction		t	f	188
4932.YDR247W	4932.YDR436W	inhibition	inhibition	t	t	185
4932.YDR247W	4932.YDR436W	ptmod		f	f	188
4932.YBR276C	4932.YMR036C	ptmod		t	t	181
4932.YBR251W	4932.YOR312C	catalysis		t	t	434
4932.YBR251W	4932.YOR312C	binding		f	f	428
4932.YBR251W	4932.YOR312C	reaction		t	t	434
4932.YDL161W	4932.YHR161C	binding		f	f	210
4932.YDL161W	4932.YHR161C	catalysis		t	t	394
4932.YDL161W	4932.YHR161C	reaction		t	f	394
4932.YFR055W	4932.YGR012W	binding		f	t	223
4932.YLR147C	4932.YNL112W	reaction		t	t	905
4932.YLR147C	4932.YNL112W	binding		f	f	905
4932.YBL092W	4932.YBR084C-A	catalysis		t	f	961
4932.YBL092W	4932.YBR084C-A	binding		f	t	961
4932.YBL092W	4932.YBR084C-A	reaction		t	f	961
4932.YCR045C	4932.YPL154C	catalysis		t	t	171
4932.YBR088C	4932.YER111C	binding		f	f	187
4932.YBR088C	4932.YER111C	catalysis		t	t	187
4932.YDL070W	4932.YER040W	ptmod		t	t	165
4932.YDL070W	4932.YER040W	binding		f	t	183
4932.YDL070W	4932.YER040W	activation	activation	t	t	187
4932.YMR199W	4932.YOL145C	binding		f	f	189
4932.YMR199W	4932.YOL145C	reaction		f	f	189
4932.YMR199W	4932.YOL145C	ptmod		f	f	189
4932.YMR199W	4932.YOL145C	inhibition	inhibition	t	t	188
4932.YMR199W	4932.YOL145C	catalysis		t	t	188
4932.YHR030C	4932.YHR206W	binding		f	f	173
4932.YHR030C	4932.YHR206W	ptmod		t	t	187
4932.YHR030C	4932.YHR206W	catalysis		t	t	223
4932.YBR160W	4932.YGR252W	reaction		t	t	185
4932.YBR160W	4932.YGR252W	binding		f	t	185
4932.YBR160W	4932.YGR252W	expression		t	f	165
4932.YBR160W	4932.YGR252W	ptmod		t	t	183
4932.YDL079C	4932.YER103W	reaction		f	f	181
4932.YDL079C	4932.YER103W	binding		f	f	185
4932.YBR220C	4932.YNL045W	binding		f	f	185
4932.YDR139C	4932.YPR015C	reaction		t	f	150
4932.YDR139C	4932.YPR015C	binding		f	t	150
4932.YDR139C	4932.YPR015C	activation	activation	t	f	150
4932.YDR139C	4932.YPR015C	catalysis		t	f	150
4932.YDR064W	4932.YEL026W	binding		f	t	686
4932.YDR064W	4932.YEL026W	reaction		f	f	686
4932.YDR064W	4932.YEL026W	catalysis		t	f	240
4932.YBR008C	4932.YKL126W	ptmod		t	f	181
4932.YBR008C	4932.YKL126W	activation	activation	t	t	181
4932.YLR216C	4932.YNL021W	activation	activation	t	t	187
4932.YGL242C	4932.YPL021W	expression		t	t	153
4932.YGL242C	4932.YPL021W	activation	activation	t	t	183
4932.YGL242C	4932.YPL021W	ptmod		t	t	161
4932.YDL082W	4932.YDR139C	reaction		t	t	226
4932.YDL082W	4932.YDR139C	binding		f	t	226
4932.YDL082W	4932.YDR139C	catalysis		t	f	226
4932.YLR466W	4932.YPL178W	binding		f	t	172
4932.YLR466W	4932.YPL178W	reaction		f	f	172
4932.YLR466W	4932.YPL178W	catalysis		t	f	172
4932.YFL029C	4932.YOR339C	reaction		t	f	198
4932.YFL029C	4932.YOR339C	inhibition	inhibition	t	t	198
4932.YFL029C	4932.YOR339C	binding		f	f	198
4932.YFL029C	4932.YOR339C	catalysis		t	t	198
4932.YBR198C	4932.YLR277C	reaction		t	t	196
4932.YBR198C	4932.YLR277C	catalysis		t	f	196
4932.YBR198C	4932.YLR277C	binding		f	f	916
4932.YHR147C	4932.YJL033W	binding		f	t	154
4932.YHR147C	4932.YJL033W	reaction		f	f	154
4932.YHR147C	4932.YJL033W	catalysis		t	f	154
4932.YLR113W	4932.YPR013C	inhibition	inhibition	f	f	188
4932.YLR113W	4932.YPR013C	expression		t	t	167
4932.YLR113W	4932.YPR013C	activation	activation	t	t	183
4932.YLR113W	4932.YPR013C	binding		f	f	171
4932.YLR113W	4932.YPR013C	ptmod		t	f	153
4932.YJL036W	4932.YJL154C	binding		f	t	461
4932.YJL036W	4932.YJL154C	reaction		t	t	216
4932.YAL040C	4932.YKL166C	binding		f	t	188
4932.YAL040C	4932.YKL166C	activation	activation	t	t	187
4932.YHR051W	4932.YLR038C	binding		f	t	947
4932.YBR089C-A	4932.YKL198C	binding		f	t	183
4932.YBR089C-A	4932.YKL198C	activation	activation	t	t	152
4932.YGR188C	4932.YJR112W	binding		f	f	900
4932.YLR281C	4932.YPR110C	binding		f	f	187
4932.YGL058W	4932.YML068W	reaction		f	f	912
4932.YGL058W	4932.YML068W	catalysis		t	f	912
4932.YGL058W	4932.YML068W	binding		f	t	912
4932.YCL024W	4932.YIL118W	activation	activation	f	f	188
4932.YCL024W	4932.YIL118W	reaction		f	f	188
4932.YCL024W	4932.YIL118W	expression	inhibition	t	t	181
4932.YCL024W	4932.YIL118W	binding		f	f	188
4932.YCL024W	4932.YIL118W	catalysis		t	t	188
4932.YCL024W	4932.YIL118W	ptmod		t	t	181
4932.YCL024W	4932.YIL118W	inhibition	inhibition	f	t	187
4932.YBL041W	4932.YDR390C	binding		f	f	163
4932.YBR283C	4932.YPR088C	reaction		t	f	193
4932.YDL056W	4932.YPL242C	binding		f	f	181
4932.YDL056W	4932.YPL242C	activation	activation	t	t	187
4932.YDR419W	4932.YNL102W	reaction		t	f	286
4932.YDR419W	4932.YNL102W	binding		f	t	286
4932.YDR419W	4932.YNL102W	catalysis		t	f	286
4932.YFR031C	4932.YKL079W	reaction		t	t	165
4932.YFR031C	4932.YKL079W	catalysis		t	f	165
4932.YFR031C	4932.YKL079W	binding		f	f	165
4932.YER029C	4932.YMR288W	reaction		t	t	913
4932.YER029C	4932.YMR288W	binding		f	t	913
4932.YER029C	4932.YMR288W	catalysis		t	f	172
4932.YIL133C	4932.YOR234C	catalysis		t	f	955
4932.YIL133C	4932.YOR234C	binding		f	t	955
4932.YIL133C	4932.YOR234C	reaction		t	f	955
4932.YBR164C	4932.YDL079C	inhibition	inhibition	t	t	181
4932.YBR164C	4932.YDL079C	binding		f	f	188
4932.YBR164C	4932.YDL079C	activation	activation	t	t	181
4932.YBR164C	4932.YDL079C	catalysis		t	t	188
4932.YBR164C	4932.YDL079C	expression	inhibition	t	f	181
4932.YBR164C	4932.YDL079C	reaction		f	f	188
4932.YBR164C	4932.YDL079C	ptmod		t	f	181
4932.YDL213C	4932.YDR183W	binding		f	t	183
4932.YDL145C	4932.YNL098C	reaction		t	f	216
4932.YDL145C	4932.YNL098C	binding		f	t	216
4932.YDL145C	4932.YNL098C	inhibition	inhibition	t	f	187
4932.YDL145C	4932.YNL098C	catalysis		t	f	216
4932.YHR016C	4932.YIL095W	binding		f	f	299
4932.YCL024W	4932.YNL098C	catalysis		t	t	188
4932.YCL024W	4932.YNL098C	activation	activation	t	f	185
4932.YCL024W	4932.YNL098C	binding		f	t	188
4932.YCL024W	4932.YNL098C	ptmod		f	f	188
4932.YCL024W	4932.YNL098C	inhibition	inhibition	f	f	187
4932.YCL024W	4932.YNL098C	expression	inhibition	t	t	181
4932.YCL024W	4932.YNL098C	reaction		f	f	188
4932.YDR418W	4932.YPL131W	reaction		f	f	635
4932.YDR418W	4932.YPL131W	catalysis		t	t	635
4932.YDR418W	4932.YPL131W	binding		f	f	912
4932.YGR246C	4932.YPR187W	binding		f	f	975
4932.YGR246C	4932.YPR187W	catalysis		t	t	551
4932.YGR246C	4932.YPR187W	reaction		t	t	958
4932.YBR109C	4932.YDR314C	reaction		t	f	226
4932.YBR109C	4932.YDR314C	catalysis		t	t	226
4932.YBR109C	4932.YDR314C	binding		f	f	226
4932.YDR041W	4932.YDR116C	catalysis		t	f	779
4932.YDR041W	4932.YDR116C	binding		f	t	779
4932.YDR041W	4932.YDR116C	reaction		f	f	779
4932.YBL035C	4932.YGL201C	binding		f	f	185
4932.YBL035C	4932.YGL201C	activation	activation	t	f	975
4932.YBR136W	4932.YPL239W	catalysis		t	f	420
4932.YBR136W	4932.YPL239W	activation	activation	t	f	183
4932.YBR136W	4932.YPL239W	binding		f	t	420
4932.YBR136W	4932.YPL239W	reaction		t	t	420
4932.YBR136W	4932.YPL239W	expression		t	t	165
4932.YBR136W	4932.YPL239W	ptmod		t	t	161
4932.YAL019W	4932.YBL052C	catalysis		t	t	163
4932.YAL019W	4932.YBL052C	binding		f	t	163
4932.YAL019W	4932.YBL052C	activation	activation	t	f	163
4932.YCR052W	4932.YGR186W	binding		f	t	311
4932.YCR052W	4932.YGR186W	activation	activation	t	t	311
4932.YFL039C	4932.YPL230W	binding		f	t	188
4932.YFL039C	4932.YPL230W	activation	activation	t	t	181
4932.YFL039C	4932.YPL230W	expression	inhibition	t	f	152
4932.YAL030W	4932.YHR047C	binding		f	f	188
4932.YAL030W	4932.YHR047C	activation	activation	t	t	188
4932.YBR112C	4932.YOR061W	binding		f	f	181
4932.YBR112C	4932.YOR061W	ptmod		t	f	181
4932.YER028C	4932.YPR034W	expression	inhibition	t	t	181
4932.YER028C	4932.YPR034W	binding		f	t	201
4932.YER028C	4932.YPR034W	activation	activation	t	f	177
4932.YNL204C	4932.YNL304W	catalysis		t	t	188
4932.YNL204C	4932.YNL304W	activation	activation	t	t	183
4932.YNL204C	4932.YNL304W	binding		f	f	188
4932.YNL204C	4932.YNL304W	inhibition	inhibition	t	t	183
4932.YNL204C	4932.YNL304W	reaction		t	t	188
4932.YPR080W	4932.YPR102C	catalysis		t	f	258
4932.YPR080W	4932.YPR102C	binding		f	t	258
4932.YPR080W	4932.YPR102C	reaction		t	f	258
4932.YKL049C	4932.YMR199W	ptmod		t	f	152
4932.YKL049C	4932.YMR199W	catalysis		t	f	152
4932.YKL049C	4932.YMR199W	binding		f	f	152
4932.YDR118W	4932.YOR249C	binding		f	t	974
4932.YDR118W	4932.YOR249C	reaction		f	f	779
4932.YDR118W	4932.YOR249C	catalysis		t	f	779
4932.YHR064C	4932.YOR211C	reaction		t	t	163
4932.YHR064C	4932.YOR211C	catalysis		t	f	163
4932.YHR064C	4932.YOR211C	binding		f	f	163
4932.YLR375W	4932.YMR236W	reaction		t	t	173
4932.YLR375W	4932.YMR236W	catalysis		t	t	173
4932.YLR375W	4932.YMR236W	binding		f	t	173
4932.YHR147C	4932.YLL045C	catalysis		t	t	220
4932.YHR147C	4932.YLL045C	binding		f	t	220
4932.YHR147C	4932.YLL045C	reaction		t	t	220
4932.YAL035W	4932.YKL009W	binding		f	t	151
4932.YAL035W	4932.YKL009W	reaction		t	t	151
4932.YDR099W	4932.YPL153C	binding		f	t	577
4932.YDR099W	4932.YPL153C	activation	activation	t	f	188
4932.YGL031C	4932.YPL081W	binding		f	f	955
4932.YGL031C	4932.YPL081W	catalysis		t	t	955
4932.YGL031C	4932.YPL081W	reaction		t	t	955
4932.YDR045C	4932.YGR047C	binding		f	t	905
4932.YDR045C	4932.YGR047C	reaction		t	t	905
4932.YBR164C	4932.YDR150W	binding		f	t	647
4932.YBL032W	4932.YML117W	binding		f	t	614
4932.YBL032W	4932.YML117W	inhibition	inhibition	t	f	187
4932.YBL032W	4932.YML117W	catalysis		t	f	323
4932.YBL032W	4932.YML117W	reaction		t	t	323
4932.YHR216W	4932.YLL048C	ptmod		f	f	188
4932.YHR216W	4932.YLL048C	inhibition	inhibition	f	t	188
4932.YML081W	4932.YMR068W	catalysis		t	t	173
4932.YML081W	4932.YMR068W	binding		f	t	181
4932.YML081W	4932.YMR068W	activation	activation	t	t	173
4932.YML081W	4932.YMR068W	inhibition	inhibition	t	t	173
4932.YML081W	4932.YMR068W	expression	inhibition	t	t	181
4932.YML081W	4932.YMR068W	reaction		t	t	173
4932.YBR251W	4932.YOL040C	binding		f	t	428
4932.YBR251W	4932.YOL040C	reaction		f	f	428
4932.YBR251W	4932.YOL040C	catalysis		t	f	428
4932.YER049W	4932.YLR429W	binding		f	t	277
4932.YIL061C	4932.YKR099W	reaction		t	t	189
4932.YIL061C	4932.YKR099W	catalysis		t	t	189
4932.YIL061C	4932.YKR099W	binding		f	t	189
4932.YGL254W	4932.YNR016C	activation	activation	t	t	303
4932.YGL254W	4932.YNR016C	reaction		t	t	303
4932.YBL023C	4932.YDL017W	ptmod		f	f	993
4932.YBL023C	4932.YDL017W	catalysis		t	f	779
4932.YBL023C	4932.YDL017W	binding		f	t	975
4932.YBL023C	4932.YDL017W	activation	activation	f	f	993
4932.YBL023C	4932.YDL017W	reaction		t	f	783
4932.YER031C	4932.YKR014C	reaction		t	t	187
4932.YER031C	4932.YKR014C	ptmod		t	t	161
4932.YER031C	4932.YKR014C	binding		f	t	187
4932.YGL244W	4932.YLR357W	binding		f	f	175
4932.YCR032W	4932.YPL149W	binding		f	f	187
4932.YDR146C	4932.YER051W	reaction		t	t	159
4932.YDR146C	4932.YER051W	catalysis		t	t	159
4932.YDR146C	4932.YER051W	binding		f	f	159
4932.YDR064W	4932.YPL131W	binding		f	f	975
4932.YDR064W	4932.YPL131W	reaction		t	t	975
4932.YDR064W	4932.YPL131W	catalysis		t	f	975
4932.YDR174W	4932.YGL207W	reaction		f	f	440
4932.YDR174W	4932.YGL207W	catalysis		t	t	440
4932.YDR174W	4932.YGL207W	binding		f	f	430
4932.YER165W	4932.YHR218W	reaction		t	f	188
4932.YER165W	4932.YHR218W	catalysis		t	t	188
4932.YER165W	4932.YHR218W	binding		f	f	188
4932.YDR122W	4932.YJL164C	ptmod		f	f	165
4932.YDR122W	4932.YJL164C	binding		f	f	165
4932.YDR122W	4932.YJL164C	inhibition	inhibition	f	t	165
4932.YDR122W	4932.YJL164C	reaction		t	t	165
4932.YDL130W	4932.YGR214W	reaction		t	f	573
4932.YDL130W	4932.YGR214W	binding		f	t	573
4932.YDL130W	4932.YGR214W	catalysis		t	f	573
4932.YCR051W	4932.YNL030W	binding		f	t	209
4932.YCR051W	4932.YNL030W	activation	activation	t	t	188
4932.YCR051W	4932.YNL030W	ptmod		t	t	155
4932.YCR051W	4932.YNL030W	catalysis		t	f	202
4932.YCR051W	4932.YNL030W	reaction		t	t	202
4932.YER038C	4932.YIL078W	reaction		t	t	252
4932.YER038C	4932.YIL078W	binding		f	t	252
4932.YER038C	4932.YIL078W	catalysis		t	f	252
4932.YCR018C	4932.YPL141C	expression		t	t	153
4932.YCR018C	4932.YPL141C	binding		f	t	181
4932.YCR018C	4932.YPL141C	activation	activation	t	t	181
4932.YCR018C	4932.YPL141C	ptmod		t	f	181
4932.YJR059W	4932.YMR290C	binding		f	t	150
4932.YJR059W	4932.YMR290C	activation	activation	t	t	187
4932.YJR048W	4932.YOR065W	catalysis		t	f	630
4932.YJR048W	4932.YOR065W	binding		f	t	702
4932.YPL015C	4932.YPR104C	activation	activation	t	f	187
4932.YPL015C	4932.YPR104C	binding		f	f	189
4932.YPL015C	4932.YPR104C	expression	inhibition	t	t	187
4932.YPL015C	4932.YPR104C	ptmod		t	t	228
4932.YPL015C	4932.YPR104C	inhibition	inhibition	t	t	185
4932.YBR118W	4932.YNL175C	reaction		t	t	158
4932.YBR118W	4932.YNL175C	binding		f	t	158
4932.YBR118W	4932.YNL175C	catalysis		t	f	158
4932.YBL040C	4932.YDR524C	activation	activation	t	f	205
4932.YBL040C	4932.YDR524C	catalysis		t	f	278
4932.YBL040C	4932.YDR524C	binding		f	t	278
4932.YBL040C	4932.YDR524C	reaction		f	f	278
4932.YBR241C	4932.YJR066W	expression		t	f	158
4932.YBR241C	4932.YJR066W	activation	activation	t	f	185
4932.YHR128W	4932.YJL047C	binding		f	f	523
4932.YHR128W	4932.YJL047C	activation	activation	t	f	201
4932.YHR128W	4932.YJL047C	reaction		t	t	523
4932.YDR092W	4932.YDR096W	expression		t	t	154
4932.YDR092W	4932.YDR096W	catalysis		t	t	920
4932.YDR092W	4932.YDR096W	binding		f	t	920
4932.YDR092W	4932.YDR096W	reaction		t	t	920
4932.YGL123W	4932.YLR287C-A	reaction		f	f	635
4932.YGL123W	4932.YLR287C-A	binding		f	f	635
4932.YGL123W	4932.YLR287C-A	catalysis		t	t	635
4932.YDR153C	4932.YLR167W	binding		f	f	539
4932.YDR153C	4932.YLR167W	catalysis		t	t	540
